mun_mic_mes,Municipio_ID
"Santa Maria MadalenaSanta Maria MadalenaCentro Fluminense",3244
"Santo Antônio de PáduaSanto Antônio de PáduaNoroeste Fluminense",3245
"São FidélisCampos dos GoytacazesNorte Fluminense",3246
"São Francisco de ItabapoanaCampos dos GoytacazesNorte Fluminense",3247
"São GonçaloRio de JaneiroMetropolitana do Rio de Janeiro",3248
"São João da BarraCampos dos GoytacazesNorte Fluminense",3249
"São João de MeritiRio de JaneiroMetropolitana do Rio de Janeiro",3250
"São José de UbáSanto Antônio de PáduaNoroeste Fluminense",3251
"São José do Vale do Rio PretoSerranaMetropolitana do Rio de Janeiro",3252
"São Pedro da AldeiaLagosBaixadas",3253
"São Sebastião do AltoSanta Maria MadalenaCentro Fluminense",3254
"SapucaiaTrês RiosCentro Fluminense",3255
SaquaremaLagosBaixadas,3256
"SeropédicaItaguaíMetropolitana do Rio de Janeiro",3257
"Silva JardimBacia de São JoãoBaixadas",3258
"SumidouroNova FriburgoCentro Fluminense",3259
"TanguáRio de JaneiroMetropolitana do Rio de Janeiro",3260
"TeresópolisSerranaMetropolitana do Rio de Janeiro",3261
"Trajano de MoraesSanta Maria MadalenaCentro Fluminense",3262
"Três RiosTrês RiosCentro Fluminense",3263
"ValençaBarra do PiraíSul Fluminense",3264
"Varre-SaiItaperunaNoroeste Fluminense",3265
"VassourasVassourasMetropolitana do Rio de Janeiro",3266
"Volta RedondaVale do Paraíba FluminenseSul Fluminense",3267
"AdamantinaAdamantinaPresidente Prudente",3268
"AdolfoSão José do Rio PretoSão José do Rio Preto",3269
AguaíPirassunungaCampinas,3270
"Águas da PrataSão João da Boa VistaCampinas",3271
"Águas de LindóiaAmparoCampinas",3272
"Águas de Santa BárbaraAvaréBauru",3273
"Águas de São PedroPiracicabaPiracicaba",3274
AgudosBauruBauru,3275
AlambariItapetiningaItapetininga,3276
"Alfredo MarcondesPresidente PrudentePresidente Prudente",3277
"AltairSão José do Rio PretoSão José do Rio Preto",3278
"AltinópolisBatataisRibeirão Preto",3279
"Alto AlegreBiriguiAraçatuba",3280
"AlumínioSorocabaMacro Metropolitana Paulista",3281
"Álvares FlorenceVotuporangaSão José do Rio Preto",3282
"Álvares MachadoPresidente PrudentePresidente Prudente",3283
"Álvaro de CarvalhoMaríliaMarília",3284
AlvinlândiaMaríliaMarília,3285
AmericanaCampinasCampinas,3286
"Américo BrasilienseAraraquaraAraraquara",3287
"Américo de CamposVotuporangaSão José do Rio Preto",3288
AmparoAmparoCampinas,3289
"AnalândiaSão CarlosAraraquara",3290
AndradinaAndradinaAraçatuba,3291
AngatubaItapetiningaItapetininga,3292
AnhembiBotucatuBauru,3293
"AnhumasPresidente PrudentePresidente Prudente",3294
"AparecidaGuaratinguetáVale do Paraíba Paulista",3295
"Aparecida d'OesteJalesSão José do Rio Preto",3296
"ApiaíCapão BonitoItapetininga",3297
"AraçariguamaSorocabaMacro Metropolitana Paulista",3298
AraçatubaAraçatubaAraçatuba,3299
"Araçoiaba da SerraSorocabaMacro Metropolitana Paulista",3300
"AraminaItuveravaRibeirão Preto",3301
AranduAvaréBauru,3302
"ArapeíBananalVale do Paraíba Paulista",3303
AraraquaraAraraquaraAraraquara,3304
ArarasLimeiraPiracicaba,3305
Arco-ÍrisTupãMarília,3306
ArealvaBauruBauru,3307
"AreiasBananalVale do Paraíba Paulista",3308
AreiópolisBauruBauru,3309
"AriranhaCatanduvaSão José do Rio Preto",3310
"Artur NogueiraMogi MirimCampinas",3311
"ArujáGuarulhosMetropolitana de São Paulo",3312
"AspásiaJalesSão José do Rio Preto",3313
AssisAssisAssis,3314
"AtibaiaBragança PaulistaMacro Metropolitana Paulista",3315
"AuriflamaAuriflamaSão José do Rio Preto",3316
AvaíBauruBauru,3317
AvanhandavaBiriguiAraçatuba,3318
AvaréAvaréBauru,3319
"Bady BassittSão José do Rio PretoSão José do Rio Preto",3320
BalbinosBauruBauru,3321
"BálsamoSão José do Rio PretoSão José do Rio Preto",3322
"BananalBananalVale do Paraíba Paulista",3323
"Barão de AntoninaItapevaItapetininga",3324
BarbosaBiriguiAraçatuba,3325
BaririJaúBauru,3326
"Barra BonitaJaúBauru",3327
"Barra do ChapéuCapão BonitoItapetininga",3328
"Barra do TurvoRegistroLitoral Sul Paulista",3329
"BarretosBarretosRibeirão Preto",3330
"BarrinhaRibeirão PretoRibeirão Preto",3331
"BarueriOsascoMetropolitana de São Paulo",3332
BastosTupãMarília,3333
"BatataisBatataisRibeirão Preto",3334
BauruBauruBauru,3335
"BebedouroJaboticabalRibeirão Preto",3336
"Bento de AbreuAraçatubaAraçatuba",3337
"Bernardino de CamposOurinhosAssis",3338
"BertiogaSantosMetropolitana de São Paulo",3339
BilacBiriguiAraçatuba,3340
BiriguiBiriguiAraçatuba,3341
"Biritiba MirimMogi das CruzesMetropolitana de São Paulo",3342
"Boa Esperança do SulAraraquaraAraraquara",3343
BocainaJaúBauru,3344
BofeteBotucatuBauru,3345
BoituvaTatuíItapetininga,3346
"Bom Jesus dos PerdõesBragança PaulistaMacro Metropolitana Paulista",3347
"Bom Sucesso de ItararéItapevaItapetininga",3348
BoráAssisAssis,3349
BoracéiaJaúBauru,3350
BorboremaAraraquaraAraraquara,3351
BorebiBauruBauru,3352
BotucatuBotucatuBauru,3353
"Bragança PaulistaBragança PaulistaMacro Metropolitana Paulista",3354
BraúnaBiriguiAraçatuba,3355
"Brejo AlegreBiriguiAraçatuba",3356
"BrodowskiRibeirão PretoRibeirão Preto",3357
"BrotasRio ClaroPiracicaba",3358
BuriItapevaItapetininga,3359
BuritamaBiriguiAraçatuba,3360
"BuritizalItuveravaRibeirão Preto",3361
"Cabrália PaulistaBauruBauru",3362
"CabreúvaSorocabaMacro Metropolitana Paulista",3363
"CaçapavaSão José dos CamposVale do Paraíba Paulista",3364
"Cachoeira PaulistaGuaratinguetáVale do Paraíba Paulista",3365
"CacondeSão João da Boa VistaCampinas",3366
CafelândiaLinsBauru,3367
"CaiabuPresidente PrudentePresidente Prudente",3368
"CaieirasFranco da RochaMetropolitana de São Paulo",3369
"CaiuáPresidente PrudentePresidente Prudente",3370
"CajamarOsascoMetropolitana de São Paulo",3371
"CajatiRegistroLitoral Sul Paulista",3372
"CajobiCatanduvaSão José do Rio Preto",3373
"CajuruBatataisRibeirão Preto",3374
"Campina do Monte AlegreItapetiningaItapetininga",3375
CampinasCampinasCampinas,3376
"Campo Limpo PaulistaJundiaíMacro Metropolitana Paulista",3377
"Campos do JordãoCampos do JordãoVale do Paraíba Paulista",3378
"Campos Novos PaulistaAssisAssis",3379
"CananéiaRegistroLitoral Sul Paulista",3380
"CanasGuaratinguetáVale do Paraíba Paulista",3381
"Cândido MotaAssisAssis",3382
"Cândido RodriguesJaboticabalRibeirão Preto",3383
CanitarOurinhosAssis,3384
"Capão BonitoCapão BonitoItapetininga",3385
"Capela do AltoSorocabaMacro Metropolitana Paulista",3386
CapivariPiracicabaPiracicaba,3387
"CaraguatatubaCaraguatatubaVale do Paraíba Paulista",3388
"CarapicuíbaOsascoMetropolitana de São Paulo",3389
"CardosoVotuporangaSão José do Rio Preto",3390
"Casa BrancaSão João da Boa VistaCampinas",3391
"Cássia dos CoqueirosBatataisRibeirão Preto",3392
CastilhoAndradinaAraçatuba,3393
"CatanduvaCatanduvaSão José do Rio Preto",3394
"CatiguáCatanduvaSão José do Rio Preto",3395
"CedralSão José do Rio PretoSão José do Rio Preto",3396
"Cerqueira CésarAvaréBauru",3397
CerquilhoTatuíItapetininga,3398
"Cesário LangeTatuíItapetininga",3399
CharqueadaPiracicabaPiracicaba,3400
ChavantesOurinhosAssis,3401
ClementinaBiriguiAraçatuba,3402
"ColinaBarretosRibeirão Preto",3403
"ColômbiaBarretosRibeirão Preto",3404
ConchalLimeiraPiracicaba,3405
ConchasBotucatuBauru,3406
CordeirópolisLimeiraPiracicaba,3407
CoroadosBiriguiAraçatuba,3408
"Coronel MacedoItapevaItapetininga",3409
"CorumbataíRio ClaroPiracicaba",3410
CosmópolisCampinasCampinas,3411
"CosmoramaVotuporangaSão José do Rio Preto",3412
"CotiaItapecerica da SerraMetropolitana de São Paulo",3413
"CravinhosRibeirão PretoRibeirão Preto",3414
"Cristais PaulistaFrancaRibeirão Preto",3415
CruzáliaAssisAssis,3416
"CruzeiroGuaratinguetáVale do Paraíba Paulista",3417
"CubatãoSantosMetropolitana de São Paulo",3418
"CunhaParaibuna/ParaitingaVale do Paraíba Paulista",3419
"DescalvadoSão CarlosAraraquara",3420
"DiademaSão PauloMetropolitana de São Paulo",3421
"Dirce ReisJalesSão José do Rio Preto",3422
"DivinolândiaSão João da Boa VistaCampinas",3423
DobradaAraraquaraAraraquara,3424
"Dois CórregosJaúBauru",3425
"DolcinópolisJalesSão José do Rio Preto",3426
"DouradoSão CarlosAraraquara",3427
"DracenaDracenaPresidente Prudente",3428
DuartinaBauruBauru,3429
"DumontRibeirão PretoRibeirão Preto",3430
EchaporãMaríliaMarília,3431
"EldoradoRegistroLitoral Sul Paulista",3432
"Elias FaustoCampinasCampinas",3433
"ElisiárioCatanduvaSão José do Rio Preto",3434
"EmbaúbaCatanduvaSão José do Rio Preto",3435
"Embu das ArtesItapecerica da SerraMetropolitana de São Paulo",3436
"Embu-GuaçuItapecerica da SerraMetropolitana de São Paulo",3437
"EmilianópolisPresidente PrudentePresidente Prudente",3438
"Engenheiro CoelhoMogi MirimCampinas",3439
"Espírito Santo do PinhalSão João da Boa VistaCampinas",3440
"Espírito Santo do TurvoOurinhosAssis",3441
"Estiva GerbiMogi MirimCampinas",3442
"Estrela do NortePresidente PrudentePresidente Prudente",3443
"Estrela d'OesteFernandópolisSão José do Rio Preto",3444
"Euclides da Cunha PaulistaPresidente PrudentePresidente Prudente",3445
FarturaOurinhosAssis,3446
"Fernando PrestesJaboticabalRibeirão Preto",3447
"FernandópolisFernandópolisSão José do Rio Preto",3448
FernãoMaríliaMarília,3449
"Ferraz de VasconcelosMogi das CruzesMetropolitana de São Paulo",3450
"Flora RicaAdamantinaPresidente Prudente",3451
"FlorealAuriflamaSão José do Rio Preto",3452
"Flórida PaulistaAdamantinaPresidente Prudente",3453
FloríneaAssisAssis,3454
"FrancaFrancaRibeirão Preto",3455
"Francisco MoratoFranco da RochaMetropolitana de São Paulo",3456
"Franco da RochaFranco da RochaMetropolitana de São Paulo",3457
"Gabriel MonteiroBiriguiAraçatuba",3458
GáliaMaríliaMarília,3459
GarçaMaríliaMarília,3460
"Gastão VidigalAuriflamaSão José do Rio Preto",3461
"Gavião PeixotoAraraquaraAraraquara",3462
"General SalgadoAuriflamaSão José do Rio Preto",3463
GetulinaLinsBauru,3464
GlicérioBiriguiAraçatuba,3465
GuaiçaraLinsBauru,3466
GuaimbêLinsBauru,3467
"GuaíraSão Joaquim da BarraRibeirão Preto",3468
"GuapiaçuSão José do Rio PretoSão José do Rio Preto",3469
"GuapiaraCapão BonitoItapetininga",3470
"GuaráItuveravaRibeirão Preto",3471
GuaraçaíAndradinaAraçatuba,3472
"GuaraciSão José do Rio PretoSão José do Rio Preto",3473
"Guarani d'OesteFernandópolisSão José do Rio Preto",3474
GuarantãBauruBauru,3475
GuararapesAraçatubaAraçatuba,3476
"GuararemaMogi das CruzesMetropolitana de São Paulo",3477
"GuaratinguetáGuaratinguetáVale do Paraíba Paulista",3478
GuareíItapetiningaItapetininga,3479
"GuaribaJaboticabalRibeirão Preto",3480
"GuarujáSantosMetropolitana de São Paulo",3481
"GuarulhosGuarulhosMetropolitana de São Paulo",3482
"GuataparáRibeirão PretoRibeirão Preto",3483
"GuzolândiaAuriflamaSão José do Rio Preto",3484
HerculândiaTupãMarília,3485
HolambraCampinasCampinas,3486
HortolândiaCampinasCampinas,3487
IacangaBauruBauru,3488
IacriTupãMarília,3489
IarasAvaréBauru,3490
"IbatéSão CarlosAraraquara",3491
"IbiráSão José do Rio PretoSão José do Rio Preto",3492
IbiraremaAssisAssis,3493
IbitingaAraraquaraAraraquara,3494
"IbiúnaPiedadeMacro Metropolitana Paulista",3495
"IcémSão José do Rio PretoSão José do Rio Preto",3496
IepêAssisAssis,3497
"Igaraçu do TietêJaúBauru",3498
"IgarapavaItuveravaRibeirão Preto",3499
"IgaratáSão José dos CamposVale do Paraíba Paulista",3500
"IguapeRegistroLitoral Sul Paulista",3501
"Ilha CompridaRegistroLitoral Sul Paulista",3502
"Ilha SolteiraAndradinaAraçatuba",3503
"IlhabelaCaraguatatubaVale do Paraíba Paulista",3504
IndaiatubaCampinasCampinas,3505
"IndianaPresidente PrudentePresidente Prudente",3506
"IndiaporãFernandópolisSão José do Rio Preto",3507
"Inúbia PaulistaAdamantinaPresidente Prudente",3508
IpaussuOurinhosAssis,3509
"IperóSorocabaMacro Metropolitana Paulista",3510
"IpeúnaRio ClaroPiracicaba",3511
"IpiguáSão José do Rio PretoSão José do Rio Preto",3512
"IporangaCapão BonitoItapetininga",3513
"IpuãSão Joaquim da BarraRibeirão Preto",3514
IracemápolisLimeiraPiracicaba,3515
"IrapuãNovo HorizonteSão José do Rio Preto",3516
"IrapuruAdamantinaPresidente Prudente",3517
ItaberáItapevaItapetininga,3518
ItaíAvaréBauru,3519
"ItajobiNovo HorizonteSão José do Rio Preto",3520
ItajuJaúBauru,3521
"ItanhaémItanhaémLitoral Sul Paulista",3522
"ItaocaCapão BonitoItapetininga",3523
"Itapecerica da SerraItapecerica da SerraMetropolitana de São Paulo",3524
ItapetiningaItapetiningaItapetininga,3525
ItapevaItapevaItapetininga,3526
"ItapeviOsascoMetropolitana de São Paulo",3527
"ItapiraMogi MirimCampinas",3528
"Itapirapuã PaulistaCapão BonitoItapetininga",3529
ItápolisAraraquaraAraraquara,3530
ItaporangaItapevaItapetininga,3531
ItapuíJaúBauru,3532
ItapuraAndradinaAraçatuba,3533
"ItaquaquecetubaMogi das CruzesMetropolitana de São Paulo",3534
ItararéItapevaItapetininga,3535
"ItaririItanhaémLitoral Sul Paulista",3536
"ItatibaBragança PaulistaMacro Metropolitana Paulista",3537
ItatingaAvaréBauru,3538
"ItirapinaRio ClaroPiracicaba",3539
"ItirapuãFrancaRibeirão Preto",3540
"ItobiSão João da Boa VistaCampinas",3541
"ItuSorocabaMacro Metropolitana Paulista",3542
"ItupevaJundiaíMacro Metropolitana Paulista",3543
"ItuveravaItuveravaRibeirão Preto",3544
"JaborandiSão Joaquim da BarraRibeirão Preto",3545
"JaboticabalJaboticabalRibeirão Preto",3546
"JacareíSão José dos CamposVale do Paraíba Paulista",3547
"JaciSão José do Rio PretoSão José do Rio Preto",3548
"JacupirangaRegistroLitoral Sul Paulista",3549
JaguariúnaCampinasCampinas,3550
"JalesJalesSão José do Rio Preto",3551
"JambeiroParaibuna/ParaitingaVale do Paraíba Paulista",3552
"JandiraOsascoMetropolitana de São Paulo",3553
"JardinópolisRibeirão PretoRibeirão Preto",3554
"JarinuBragança PaulistaMacro Metropolitana Paulista",3555
JaúJaúBauru,3556
"JeriquaraFrancaRibeirão Preto",3557
"JoanópolisBragança PaulistaMacro Metropolitana Paulista",3558
"João RamalhoPresidente PrudentePresidente Prudente",3559
"José BonifácioSão José do Rio PretoSão José do Rio Preto",3560
"Júlio MesquitaLinsBauru",3561
JumirimPiracicabaPiracicaba,3562
"JundiaíJundiaíMacro Metropolitana Paulista",3563
"JunqueirópolisDracenaPresidente Prudente",3564
"JuquiáRegistroLitoral Sul Paulista",3565
"JuquitibaItapecerica da SerraMetropolitana de São Paulo",3566
"LagoinhaParaibuna/ParaitingaVale do Paraíba Paulista",3567
"Laranjal PaulistaTatuíItapetininga",3568
LavíniaAraçatubaAraçatuba,3569
"LavrinhasGuaratinguetáVale do Paraíba Paulista",3570
LemeLimeiraPiracicaba,3571
"Lençóis PaulistaBauruBauru",3572
LimeiraLimeiraPiracicaba,3573
LindóiaAmparoCampinas,3574
LinsLinsBauru,3575
"LorenaGuaratinguetáVale do Paraíba Paulista",3576
LourdesBiriguiAraçatuba,3577
"LouveiraJundiaíMacro Metropolitana Paulista",3578
"LucéliaAdamantinaPresidente Prudente",3579
LucianópolisBauruBauru,3580
"Luís AntônioRibeirão PretoRibeirão Preto",3581
LuiziâniaBiriguiAraçatuba,3582
LupércioMaríliaMarília,3583
LutéciaAssisAssis,3584
MacatubaJaúBauru,3585
"MacaubalNhandearaSão José do Rio Preto",3586
"MacedôniaFernandópolisSão José do Rio Preto",3587
"MagdaAuriflamaSão José do Rio Preto",3588
"MairinqueSorocabaMacro Metropolitana Paulista",3589
"MairiporãFranco da RochaMetropolitana de São Paulo",3590
ManduriOurinhosAssis,3591
"Marabá PaulistaPresidente PrudentePresidente Prudente",3592
MaracaíAssisAssis,3593
"MarapoamaNovo HorizonteSão José do Rio Preto",3594
"MariápolisAdamantinaPresidente Prudente",3595
MaríliaMaríliaMarília,3596
"MarinópolisJalesSão José do Rio Preto",3597
"MartinópolisPresidente PrudentePresidente Prudente",3598
MatãoAraraquaraAraraquara,3599
"MauáSão PauloMetropolitana de São Paulo",3600
"MendonçaSão José do Rio PretoSão José do Rio Preto",3601
"MeridianoFernandópolisSão José do Rio Preto",3602
"MesópolisJalesSão José do Rio Preto",3603
"MiguelópolisSão Joaquim da BarraRibeirão Preto",3604
"Mineiros do TietêJaúBauru",3605
"Mira EstrelaFernandópolisSão José do Rio Preto",3606
"MiracatuRegistroLitoral Sul Paulista",3607
MirandópolisAndradinaAraçatuba,3608
"Mirante do ParanapanemaPresidente PrudentePresidente Prudente",3609
"MirassolSão José do Rio PretoSão José do Rio Preto",3610
"MirassolândiaSão José do Rio PretoSão José do Rio Preto",3611
"MococaSão João da Boa VistaCampinas",3612
"Mogi das CruzesMogi das CruzesMetropolitana de São Paulo",3613
"Mogi GuaçuMogi MirimCampinas",3614
"Mogi MirimMogi MirimCampinas",3615
MombucaPiracicabaPiracicaba,3616
"MonçõesNhandearaSão José do Rio Preto",3617
"MongaguáItanhaémLitoral Sul Paulista",3618
"Monte Alegre do SulAmparoCampinas",3619
"Monte AltoJaboticabalRibeirão Preto",3620
"Monte AprazívelNhandearaSão José do Rio Preto",3621
"Monte Azul PaulistaJaboticabalRibeirão Preto",3622
"Monte CasteloDracenaPresidente Prudente",3623
"Monte MorCampinasCampinas",3624
"Monteiro LobatoCampos do JordãoVale do Paraíba Paulista",3625
"Morro AgudoSão Joaquim da BarraRibeirão Preto",3626
"MorungabaBragança PaulistaMacro Metropolitana Paulista",3627
MotucaAraraquaraAraraquara,3628
"Murutinga do SulAndradinaAraçatuba",3629
NantesAssisAssis,3630
"NarandibaPresidente PrudentePresidente Prudente",3631
"Natividade da SerraParaibuna/ParaitingaVale do Paraíba Paulista",3632
"Nazaré PaulistaBragança PaulistaMacro Metropolitana Paulista",3633
"Neves PaulistaNhandearaSão José do Rio Preto",3634
"NhandearaNhandearaSão José do Rio Preto",3635
"NipoãNhandearaSão José do Rio Preto",3636
"Nova AliançaSão José do Rio PretoSão José do Rio Preto",3637
"Nova CampinaItapevaItapetininga",3638
"Nova Canaã PaulistaJalesSão José do Rio Preto",3639
"Nova CastilhoAuriflamaSão José do Rio Preto",3640
"Nova EuropaAraraquaraAraraquara",3641
"Nova GranadaSão José do Rio PretoSão José do Rio Preto",3642
"Nova GuataporangaDracenaPresidente Prudente",3643
"Nova IndependênciaAndradinaAraçatuba",3644
"Nova LuzitâniaAuriflamaSão José do Rio Preto",3645
"Nova OdessaCampinasCampinas",3646
"NovaisCatanduvaSão José do Rio Preto",3647
"Novo HorizonteNovo HorizonteSão José do Rio Preto",3648
"NuporangaSão Joaquim da BarraRibeirão Preto",3649
OcauçuMaríliaMarília,3650
ÓleoOurinhosAssis,3651
"OlímpiaSão José do Rio PretoSão José do Rio Preto",3652
"Onda VerdeSão José do Rio PretoSão José do Rio Preto",3653
OrienteMaríliaMarília,3654
"OrindiúvaSão José do Rio PretoSão José do Rio Preto",3655
"OrlândiaSão Joaquim da BarraRibeirão Preto",3656
"OsascoOsascoMetropolitana de São Paulo",3657
"Oscar BressaneMaríliaMarília",3658
"Osvaldo CruzAdamantinaPresidente Prudente",3659
OurinhosOurinhosAssis,3660
"Ouro VerdeDracenaPresidente Prudente",3661
"OuroesteFernandópolisSão José do Rio Preto",3662
"PacaembuAdamantinaPresidente Prudente",3663
"PalestinaSão José do Rio PretoSão José do Rio Preto",3664
"Palmares PaulistaCatanduvaSão José do Rio Preto",3665
"Palmeira d'OesteJalesSão José do Rio Preto",3666
PalmitalAssisAssis,3667
"PanoramaDracenaPresidente Prudente",3668
"Paraguaçu PaulistaAssisAssis",3669
"ParaibunaParaibuna/ParaitingaVale do Paraíba Paulista",3670
"ParaísoCatanduvaSão José do Rio Preto",3671
ParanapanemaAvaréBauru,3672
"ParanapuãJalesSão José do Rio Preto",3673
"ParapuãAdamantinaPresidente Prudente",3674
