Municipio_ID,Municipio_Nome (UF),Municipio_Nome,Microrregião_ID,Microrregião,Mesorregião,UF,Municipio_Meso_Micro
5086,Venâncio Aires (RS),Venâncio Aires,491,Santa Cruz do Sul,Centro Oriental Rio-grandense,RS,Venâncio AiresSanta Cruz do SulCentro Oriental Rio-grandense
5087,Vera Cruz (RS),Vera Cruz,491,Santa Cruz do Sul,Centro Oriental Rio-grandense,RS,Vera CruzSanta Cruz do SulCentro Oriental Rio-grandense
5088,Veranópolis (RS),Veranópolis,485,Caxias do Sul,Nordeste Rio-grandense,RS,VeranópolisCaxias do SulNordeste Rio-grandense
5089,Vespasiano Corrêa (RS),Vespasiano Corrêa,488,Lajeado-Estrela,Centro Oriental Rio-grandense,RS,Vespasiano CorrêaLajeado-EstrelaCentro Oriental Rio-grandense
5090,Viadutos (RS),Viadutos,487,Erechim,Noroeste Rio-grandense,RS,ViadutosErechimNoroeste Rio-grandense
5091,Viamão (RS),Viamão,482,Porto Alegre,Metropolitana de Porto Alegre,RS,ViamãoPorto AlegreMetropolitana de Porto Alegre
5092,Vicente Dutra (RS),Vicente Dutra,479,Frederico Westphalen,Noroeste Rio-grandense,RS,Vicente DutraFrederico WestphalenNoroeste Rio-grandense
5093,Victor Graeff (RS),Victor Graeff,505,Não-Me-Toque,Noroeste Rio-grandense,RS,Victor GraeffNão-Me-ToqueNoroeste Rio-grandense
5094,Vila Flores (RS),Vila Flores,485,Caxias do Sul,Nordeste Rio-grandense,RS,Vila FloresCaxias do SulNordeste Rio-grandense
5095,Vila Lângaro (RS),Vila Lângaro,473,Passo Fundo,Noroeste Rio-grandense,RS,Vila LângaroPasso FundoNoroeste Rio-grandense
5096,Vila Maria (RS),Vila Maria,473,Passo Fundo,Noroeste Rio-grandense,RS,Vila MariaPasso FundoNoroeste Rio-grandense
5097,Vila Nova do Sul (RS),Vila Nova do Sul,499,Santa Maria,Centro Ocidental Rio-grandense,RS,Vila Nova do SulSanta MariaCentro Ocidental Rio-grandense
5098,Vista Alegre (RS),Vista Alegre,479,Frederico Westphalen,Noroeste Rio-grandense,RS,Vista AlegreFrederico WestphalenNoroeste Rio-grandense
5099,Vista Alegre do Prata (RS),Vista Alegre do Prata,484,Guaporé,Nordeste Rio-grandense,RS,Vista Alegre do PrataGuaporéNordeste Rio-grandense
5100,Vista Gaúcha (RS),Vista Gaúcha,494,Três Passos,Noroeste Rio-grandense,RS,Vista GaúchaTrês PassosNoroeste Rio-grandense
5101,Vitória das Missões (RS),Vitória das Missões,498,Santo Ângelo,Noroeste Rio-grandense,RS,Vitória das MissõesSanto ÂngeloNoroeste Rio-grandense
5102,Westfália (RS),Westfália,488,Lajeado-Estrela,Centro Oriental Rio-grandense,RS,WestfáliaLajeado-EstrelaCentro Oriental Rio-grandense
5103,Xangri-lá (RS),Xangri-lá,490,Osório,Metropolitana de Porto Alegre,RS,Xangri-láOsórioMetropolitana de Porto Alegre
5104,Água Clara (MS),Água Clara,507,Três Lagoas,Leste de Mato Grosso do Sul,MS,Água ClaraTrês LagoasLeste de Mato Grosso do Sul
5105,Alcinópolis (MS),Alcinópolis,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,AlcinópolisAlto TaquariCentro Norte de Mato Grosso do Sul
5106,Amambai (MS),Amambai,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,AmambaiDouradosSudoeste de Mato Grosso do Sul
5107,Anastácio (MS),Anastácio,510,Aquidauana,Pantanais Sul Mato-grossense,MS,AnastácioAquidauanaPantanais Sul Mato-grossense
5108,Anaurilândia (MS),Anaurilândia,511,Nova Andradina,Leste de Mato Grosso do Sul,MS,AnaurilândiaNova AndradinaLeste de Mato Grosso do Sul
5109,Angélica (MS),Angélica,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,AngélicaIguatemiSudoeste de Mato Grosso do Sul
5110,Antônio João (MS),Antônio João,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Antônio JoãoDouradosSudoeste de Mato Grosso do Sul
5111,Aparecida do Taboado (MS),Aparecida do Taboado,513,Paranaíba,Leste de Mato Grosso do Sul,MS,Aparecida do TaboadoParanaíbaLeste de Mato Grosso do Sul
5112,Aquidauana (MS),Aquidauana,510,Aquidauana,Pantanais Sul Mato-grossense,MS,AquidauanaAquidauanaPantanais Sul Mato-grossense
5113,Aral Moreira (MS),Aral Moreira,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Aral MoreiraDouradosSudoeste de Mato Grosso do Sul
5114,Bandeirantes (MS),Bandeirantes,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,BandeirantesCampo GrandeCentro Norte de Mato Grosso do Sul
5115,Bataguassu (MS),Bataguassu,511,Nova Andradina,Leste de Mato Grosso do Sul,MS,BataguassuNova AndradinaLeste de Mato Grosso do Sul
5116,Batayporã (MS),Batayporã,511,Nova Andradina,Leste de Mato Grosso do Sul,MS,BatayporãNova AndradinaLeste de Mato Grosso do Sul
5117,Bela Vista (MS),Bela Vista,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,Bela VistaBodoquenaSudoeste de Mato Grosso do Sul
5118,Bodoquena (MS),Bodoquena,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,BodoquenaBodoquenaSudoeste de Mato Grosso do Sul
5119,Bonito (MS),Bonito,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,BonitoBodoquenaSudoeste de Mato Grosso do Sul
5120,Brasilândia (MS),Brasilândia,507,Três Lagoas,Leste de Mato Grosso do Sul,MS,BrasilândiaTrês LagoasLeste de Mato Grosso do Sul
5121,Caarapó (MS),Caarapó,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,CaarapóDouradosSudoeste de Mato Grosso do Sul
5122,Camapuã (MS),Camapuã,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,CamapuãAlto TaquariCentro Norte de Mato Grosso do Sul
5123,Campo Grande (MS),Campo Grande,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,Campo GrandeCampo GrandeCentro Norte de Mato Grosso do Sul
5124,Caracol (MS),Caracol,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,CaracolBodoquenaSudoeste de Mato Grosso do Sul
5125,Cassilândia (MS),Cassilândia,516,Cassilândia,Leste de Mato Grosso do Sul,MS,CassilândiaCassilândiaLeste de Mato Grosso do Sul
5126,Chapadão do Sul (MS),Chapadão do Sul,516,Cassilândia,Leste de Mato Grosso do Sul,MS,Chapadão do SulCassilândiaLeste de Mato Grosso do Sul
5127,Corguinho (MS),Corguinho,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,CorguinhoCampo GrandeCentro Norte de Mato Grosso do Sul
5128,Coronel Sapucaia (MS),Coronel Sapucaia,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,Coronel SapucaiaIguatemiSudoeste de Mato Grosso do Sul
5129,Corumbá (MS),Corumbá,517,Baixo Pantanal,Pantanais Sul Mato-grossense,MS,CorumbáBaixo PantanalPantanais Sul Mato-grossense
5130,Costa Rica (MS),Costa Rica,516,Cassilândia,Leste de Mato Grosso do Sul,MS,Costa RicaCassilândiaLeste de Mato Grosso do Sul
5131,Coxim (MS),Coxim,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,CoximAlto TaquariCentro Norte de Mato Grosso do Sul
5132,Deodápolis (MS),Deodápolis,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,DeodápolisIguatemiSudoeste de Mato Grosso do Sul
5133,Dois Irmãos do Buriti (MS),Dois Irmãos do Buriti,510,Aquidauana,Pantanais Sul Mato-grossense,MS,Dois Irmãos do BuritiAquidauanaPantanais Sul Mato-grossense
5134,Douradina (MS),Douradina,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,DouradinaDouradosSudoeste de Mato Grosso do Sul
5135,Dourados (MS),Dourados,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,DouradosDouradosSudoeste de Mato Grosso do Sul
5136,Eldorado (MS),Eldorado,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,EldoradoIguatemiSudoeste de Mato Grosso do Sul
5137,Fátima do Sul (MS),Fátima do Sul,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Fátima do SulDouradosSudoeste de Mato Grosso do Sul
5138,Figueirão (MS),Figueirão,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,FigueirãoAlto TaquariCentro Norte de Mato Grosso do Sul
5139,Glória de Dourados (MS),Glória de Dourados,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,Glória de DouradosIguatemiSudoeste de Mato Grosso do Sul
5140,Guia Lopes da Laguna (MS),Guia Lopes da Laguna,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,Guia Lopes da LagunaBodoquenaSudoeste de Mato Grosso do Sul
5141,Iguatemi (MS),Iguatemi,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,IguatemiIguatemiSudoeste de Mato Grosso do Sul
5142,Inocência (MS),Inocência,513,Paranaíba,Leste de Mato Grosso do Sul,MS,InocênciaParanaíbaLeste de Mato Grosso do Sul
5143,Itaporã (MS),Itaporã,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,ItaporãDouradosSudoeste de Mato Grosso do Sul
5144,Itaquiraí (MS),Itaquiraí,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,ItaquiraíIguatemiSudoeste de Mato Grosso do Sul
5145,Ivinhema (MS),Ivinhema,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,IvinhemaIguatemiSudoeste de Mato Grosso do Sul
5146,Japorã (MS),Japorã,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,JaporãIguatemiSudoeste de Mato Grosso do Sul
5147,Jaraguari (MS),Jaraguari,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,JaraguariCampo GrandeCentro Norte de Mato Grosso do Sul
5148,Jardim (MS),Jardim,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,JardimBodoquenaSudoeste de Mato Grosso do Sul
5149,Jateí (MS),Jateí,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,JateíIguatemiSudoeste de Mato Grosso do Sul
5150,Juti (MS),Juti,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,JutiDouradosSudoeste de Mato Grosso do Sul
5151,Ladário (MS),Ladário,517,Baixo Pantanal,Pantanais Sul Mato-grossense,MS,LadárioBaixo PantanalPantanais Sul Mato-grossense
5152,Laguna Carapã (MS),Laguna Carapã,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Laguna CarapãDouradosSudoeste de Mato Grosso do Sul
5153,Maracaju (MS),Maracaju,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,MaracajuDouradosSudoeste de Mato Grosso do Sul
5154,Miranda (MS),Miranda,510,Aquidauana,Pantanais Sul Mato-grossense,MS,MirandaAquidauanaPantanais Sul Mato-grossense
5155,Mundo Novo (MS),Mundo Novo,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,Mundo NovoIguatemiSudoeste de Mato Grosso do Sul
5156,Naviraí (MS),Naviraí,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,NaviraíIguatemiSudoeste de Mato Grosso do Sul
5157,Nioaque (MS),Nioaque,515,Bodoquena,Sudoeste de Mato Grosso do Sul,MS,NioaqueBodoquenaSudoeste de Mato Grosso do Sul
5158,Nova Alvorada do Sul (MS),Nova Alvorada do Sul,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Nova Alvorada do SulDouradosSudoeste de Mato Grosso do Sul
5159,Nova Andradina (MS),Nova Andradina,511,Nova Andradina,Leste de Mato Grosso do Sul,MS,Nova AndradinaNova AndradinaLeste de Mato Grosso do Sul
5160,Novo Horizonte do Sul (MS),Novo Horizonte do Sul,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,Novo Horizonte do SulIguatemiSudoeste de Mato Grosso do Sul
5161,Paraíso das Águas (MS),Paraíso das Águas,516,Cassilândia,Leste de Mato Grosso do Sul,MS,Paraíso das ÁguasCassilândiaLeste de Mato Grosso do Sul
5161,Paraíso das Águas (MS),Paraíso das Águas,516,Três Lagoas,Leste de Mato Grosso do Sul,MS,Paraíso das ÁguasTrês LagoasLeste de Mato Grosso do Sul
5162,Paranaíba (MS),Paranaíba,513,Paranaíba,Leste de Mato Grosso do Sul,MS,ParanaíbaParanaíbaLeste de Mato Grosso do Sul
5163,Paranhos (MS),Paranhos,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,ParanhosIguatemiSudoeste de Mato Grosso do Sul
5164,Pedro Gomes (MS),Pedro Gomes,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,Pedro GomesAlto TaquariCentro Norte de Mato Grosso do Sul
5165,Ponta Porã (MS),Ponta Porã,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Ponta PorãDouradosSudoeste de Mato Grosso do Sul
5166,Porto Murtinho (MS),Porto Murtinho,517,Baixo Pantanal,Pantanais Sul Mato-grossense,MS,Porto MurtinhoBaixo PantanalPantanais Sul Mato-grossense
5167,Ribas do Rio Pardo (MS),Ribas do Rio Pardo,507,Três Lagoas,Leste de Mato Grosso do Sul,MS,Ribas do Rio PardoTrês LagoasLeste de Mato Grosso do Sul
5168,Rio Brilhante (MS),Rio Brilhante,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,Rio BrilhanteDouradosSudoeste de Mato Grosso do Sul
5169,Rio Negro (MS),Rio Negro,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,Rio NegroCampo GrandeCentro Norte de Mato Grosso do Sul
5170,Rio Verde de Mato Grosso (MS),Rio Verde de Mato Grosso,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,Rio Verde de Mato GrossoAlto TaquariCentro Norte de Mato Grosso do Sul
5171,Rochedo (MS),Rochedo,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,RochedoCampo GrandeCentro Norte de Mato Grosso do Sul
5172,Santa Rita do Pardo (MS),Santa Rita do Pardo,507,Três Lagoas,Leste de Mato Grosso do Sul,MS,Santa Rita do PardoTrês LagoasLeste de Mato Grosso do Sul
5173,São Gabriel do Oeste (MS),São Gabriel do Oeste,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,São Gabriel do OesteAlto TaquariCentro Norte de Mato Grosso do Sul
5174,Selvíria (MS),Selvíria,513,Paranaíba,Leste de Mato Grosso do Sul,MS,SelvíriaParanaíbaLeste de Mato Grosso do Sul
5175,Sete Quedas (MS),Sete Quedas,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,Sete QuedasIguatemiSudoeste de Mato Grosso do Sul
5176,Sidrolândia (MS),Sidrolândia,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,SidrolândiaCampo GrandeCentro Norte de Mato Grosso do Sul
5177,Sonora (MS),Sonora,508,Alto Taquari,Centro Norte de Mato Grosso do Sul,MS,SonoraAlto TaquariCentro Norte de Mato Grosso do Sul
5178,Tacuru (MS),Tacuru,512,Iguatemi,Sudoeste de Mato Grosso do Sul,MS,TacuruIguatemiSudoeste de Mato Grosso do Sul
5179,Taquarussu (MS),Taquarussu,511,Nova Andradina,Leste de Mato Grosso do Sul,MS,TaquarussuNova AndradinaLeste de Mato Grosso do Sul
5180,Terenos (MS),Terenos,514,Campo Grande,Centro Norte de Mato Grosso do Sul,MS,TerenosCampo GrandeCentro Norte de Mato Grosso do Sul
5181,Três Lagoas (MS),Três Lagoas,507,Três Lagoas,Leste de Mato Grosso do Sul,MS,Três LagoasTrês LagoasLeste de Mato Grosso do Sul
5182,Vicentina (MS),Vicentina,509,Dourados,Sudoeste de Mato Grosso do Sul,MS,VicentinaDouradosSudoeste de Mato Grosso do Sul
5183,Acorizal (MT),Acorizal,518,Rosário Oeste,Centro-Sul Mato-grossense,MT,AcorizalRosário OesteCentro-Sul Mato-grossense
5184,Água Boa (MT),Água Boa,519,Canarana,Nordeste Mato-grossense,MT,Água BoaCanaranaNordeste Mato-grossense
5185,Alta Floresta (MT),Alta Floresta,520,Alta Floresta,Norte Mato-grossense,MT,Alta FlorestaAlta FlorestaNorte Mato-grossense
5186,Alto Araguaia (MT),Alto Araguaia,521,Alto Araguaia,Sudeste Mato-grossense,MT,Alto AraguaiaAlto AraguaiaSudeste Mato-grossense
5187,Alto Boa Vista (MT),Alto Boa Vista,522,Norte Araguaia,Nordeste Mato-grossense,MT,Alto Boa VistaNorte AraguaiaNordeste Mato-grossense
5188,Alto Garças (MT),Alto Garças,521,Alto Araguaia,Sudeste Mato-grossense,MT,Alto GarçasAlto AraguaiaSudeste Mato-grossense
5189,Alto Paraguai (MT),Alto Paraguai,523,Alto Paraguai,Centro-Sul Mato-grossense,MT,Alto ParaguaiAlto ParaguaiCentro-Sul Mato-grossense
5190,Alto Taquari (MT),Alto Taquari,521,Alto Araguaia,Sudeste Mato-grossense,MT,Alto TaquariAlto AraguaiaSudeste Mato-grossense
5191,Apiacás (MT),Apiacás,520,Alta Floresta,Norte Mato-grossense,MT,ApiacásAlta FlorestaNorte Mato-grossense
5192,Araguaiana (MT),Araguaiana,524,Médio Araguaia,Nordeste Mato-grossense,MT,AraguaianaMédio AraguaiaNordeste Mato-grossense
5193,Araguainha (MT),Araguainha,525,Tesouro,Sudeste Mato-grossense,MT,AraguainhaTesouroSudeste Mato-grossense
5194,Araputanga (MT),Araputanga,526,Jauru,Sudoeste Mato-grossense,MT,AraputangaJauruSudoeste Mato-grossense
5195,Arenápolis (MT),Arenápolis,523,Alto Paraguai,Centro-Sul Mato-grossense,MT,ArenápolisAlto ParaguaiCentro-Sul Mato-grossense
5196,Aripuanã (MT),Aripuanã,527,Aripuanã,Norte Mato-grossense,MT,AripuanãAripuanãNorte Mato-grossense
5197,Barão de Melgaço (MT),Barão de Melgaço,528,Alto Pantanal,Centro-Sul Mato-grossense,MT,Barão de MelgaçoAlto PantanalCentro-Sul Mato-grossense
5198,Barra do Bugres (MT),Barra do Bugres,529,Tangará da Serra,Sudoeste Mato-grossense,MT,Barra do BugresTangará da SerraSudoeste Mato-grossense
5199,Barra do Garças (MT),Barra do Garças,524,Médio Araguaia,Nordeste Mato-grossense,MT,Barra do GarçasMédio AraguaiaNordeste Mato-grossense
5200,Bom Jesus do Araguaia (MT),Bom Jesus do Araguaia,522,Norte Araguaia,Nordeste Mato-grossense,MT,Bom Jesus do AraguaiaNorte AraguaiaNordeste Mato-grossense
5201,Brasnorte (MT),Brasnorte,527,Aripuanã,Norte Mato-grossense,MT,BrasnorteAripuanãNorte Mato-grossense
5202,Cáceres (MT),Cáceres,528,Alto Pantanal,Centro-Sul Mato-grossense,MT,CáceresAlto PantanalCentro-Sul Mato-grossense
5203,Campinápolis (MT),Campinápolis,519,Canarana,Nordeste Mato-grossense,MT,CampinápolisCanaranaNordeste Mato-grossense
5204,Campo Novo do Parecis (MT),Campo Novo do Parecis,530,Parecis,Norte Mato-grossense,MT,Campo Novo do ParecisParecisNorte Mato-grossense
5205,Campo Verde (MT),Campo Verde,531,Primavera do Leste,Sudeste Mato-grossense,MT,Campo VerdePrimavera do LesteSudeste Mato-grossense
5206,Campos de Júlio (MT),Campos de Júlio,530,Parecis,Norte Mato-grossense,MT,Campos de JúlioParecisNorte Mato-grossense
5207,Canabrava do Norte (MT),Canabrava do Norte,522,Norte Araguaia,Nordeste Mato-grossense,MT,Canabrava do NorteNorte AraguaiaNordeste Mato-grossense
5208,Canarana (MT),Canarana,519,Canarana,Nordeste Mato-grossense,MT,CanaranaCanaranaNordeste Mato-grossense
5209,Carlinda (MT),Carlinda,520,Alta Floresta,Norte Mato-grossense,MT,CarlindaAlta FlorestaNorte Mato-grossense
5210,Castanheira (MT),Castanheira,527,Aripuanã,Norte Mato-grossense,MT,CastanheiraAripuanãNorte Mato-grossense
5211,Chapada dos Guimarães (MT),Chapada dos Guimarães,532,Cuiabá,Centro-Sul Mato-grossense,MT,Chapada dos GuimarãesCuiabáCentro-Sul Mato-grossense
5212,Cláudia (MT),Cláudia,533,Sinop,Norte Mato-grossense,MT,CláudiaSinopNorte Mato-grossense
5213,Cocalinho (MT),Cocalinho,524,Médio Araguaia,Nordeste Mato-grossense,MT,CocalinhoMédio AraguaiaNordeste Mato-grossense
5214,Colíder (MT),Colíder,534,Colíder,Norte Mato-grossense,MT,ColíderColíderNorte Mato-grossense
5215,Colniza (MT),Colniza,527,Aripuanã,Norte Mato-grossense,MT,ColnizaAripuanãNorte Mato-grossense
5216,Comodoro (MT),Comodoro,530,Parecis,Norte Mato-grossense,MT,ComodoroParecisNorte Mato-grossense
5217,Confresa (MT),Confresa,522,Norte Araguaia,Nordeste Mato-grossense,MT,ConfresaNorte AraguaiaNordeste Mato-grossense
5218,Conquista D'Oeste (MT),Conquista D'Oeste,535,Alto Guaporé,Sudoeste Mato-grossense,MT,Conquista D'OesteAlto GuaporéSudoeste Mato-grossense
5219,Cotriguaçu (MT),Cotriguaçu,527,Aripuanã,Norte Mato-grossense,MT,CotriguaçuAripuanãNorte Mato-grossense
5220,Cuiabá (MT),Cuiabá,532,Cuiabá,Centro-Sul Mato-grossense,MT,CuiabáCuiabáCentro-Sul Mato-grossense
5221,Curvelândia (MT),Curvelândia,528,Alto Pantanal,Centro-Sul Mato-grossense,MT,CurvelândiaAlto PantanalCentro-Sul Mato-grossense
5222,Denise (MT),Denise,529,Tangará da Serra,Sudoeste Mato-grossense,MT,DeniseTangará da SerraSudoeste Mato-grossense
5223,Diamantino (MT),Diamantino,530,Parecis,Norte Mato-grossense,MT,DiamantinoParecisNorte Mato-grossense
5224,Dom Aquino (MT),Dom Aquino,536,Rondonópolis,Sudeste Mato-grossense,MT,Dom AquinoRondonópolisSudeste Mato-grossense
5225,Feliz Natal (MT),Feliz Natal,533,Sinop,Norte Mato-grossense,MT,Feliz NatalSinopNorte Mato-grossense
5226,Figueirópolis D'Oeste (MT),Figueirópolis D'Oeste,526,Jauru,Sudoeste Mato-grossense,MT,Figueirópolis D'OesteJauruSudoeste Mato-grossense
5227,Gaúcha do Norte (MT),Gaúcha do Norte,537,Paranatinga,Norte Mato-grossense,MT,Gaúcha do NorteParanatingaNorte Mato-grossense
5228,General Carneiro (MT),General Carneiro,525,Tesouro,Sudeste Mato-grossense,MT,General CarneiroTesouroSudeste Mato-grossense
5229,Glória D'Oeste (MT),Glória D'Oeste,526,Jauru,Sudoeste Mato-grossense,MT,Glória D'OesteJauruSudoeste Mato-grossense
5230,Guarantã do Norte (MT),Guarantã do Norte,534,Colíder,Norte Mato-grossense,MT,Guarantã do NorteColíderNorte Mato-grossense
5231,Guiratinga (MT),Guiratinga,525,Tesouro,Sudeste Mato-grossense,MT,GuiratingaTesouroSudeste Mato-grossense
5232,Indiavaí (MT),Indiavaí,526,Jauru,Sudoeste Mato-grossense,MT,IndiavaíJauruSudoeste Mato-grossense
5233,Ipiranga do Norte (MT),Ipiranga do Norte,538,Alto Teles Pires,Norte Mato-grossense,MT,Ipiranga do NorteAlto Teles PiresNorte Mato-grossense
5234,Itanhangá (MT),Itanhangá,538,Alto Teles Pires,Norte Mato-grossense,MT,ItanhangáAlto Teles PiresNorte Mato-grossense
5235,Itaúba (MT),Itaúba,533,Sinop,Norte Mato-grossense,MT,ItaúbaSinopNorte Mato-grossense
5236,Itiquira (MT),Itiquira,536,Rondonópolis,Sudeste Mato-grossense,MT,ItiquiraRondonópolisSudeste Mato-grossense
5237,Jaciara (MT),Jaciara,536,Rondonópolis,Sudeste Mato-grossense,MT,JaciaraRondonópolisSudeste Mato-grossense
5238,Jangada (MT),Jangada,518,Rosário Oeste,Centro-Sul Mato-grossense,MT,JangadaRosário OesteCentro-Sul Mato-grossense
5239,Jauru (MT),Jauru,526,Jauru,Sudoeste Mato-grossense,MT,JauruJauruSudoeste Mato-grossense
5240,Juara (MT),Juara,539,Arinos,Norte Mato-grossense,MT,JuaraArinosNorte Mato-grossense
